time,CD_Level,CD_Press,CD_CondTemp,RXP(%),RCPFlowoutLP1(kg/s),RCPFlowoutLP2(kg/s),RXCTin (K),RXCTout (K),PZp (Pa),PZZ (m),SG1_SteamTemp,SG2_SteamTemp,SG1_Press,SG1_Level,SG2_Level,TB_InSteamFlow,CR_PosCmd,RX_MeanCoolTemp,SG1_Level.1,TB_InSteamPress,FW_Pump1Flow,FW_Pump1Speed,RC1_PumpFlow,RC1_PumpSpeed,SG1_Press.1,PZ_Press,PZ_Level,RX_ReactorPower,RX_ReactorPower.1,PZ_CL1SprayValveCmd,CC_PumpSpeed,CC_PumpOnOff,CD_Press.1,tout,currenttime,CTRL_RXPowerSetpoint,time.1,locrem,local_rxpowsetpoint,RPS_En,label,Year,Month,Day,Hour,Minute,Second,Millisecond,Time,Actual,Predicted,Error,Normalized error,Classification
116.7,1.0677103831246677,5639.63310985837,307.90538101071155,95.56587081997134,8819.997054656707,8819.997062438113,564.0651362771496,590.6664632274534,15099570.27836989,6.001105656246288,554.5096077050608,554.5096077180199,6549090.676229804,0.5795431658614189,0.5795431656549961,1457.9730389441359,826.2028926628099,577.3396060977543,0.5795431658614189,6549090.676866857,741.2358446978543,100.0,8819.997054656707,99.86988098033588,6549090.676229804,15099570.27836989,6.001105656246288,95.56587081997134,95.56587081997134,0.0,10208.882798455628,1,5639.63310985837,2024-01-23 01:30:16.872999907,2024-01-23 01:30:16.873,0,,,,,Normal,2024,1,23,1,30,16,872,116.7,100.0,95.273415,4.726585388183594,0.048553447053118946,0
116.80000000000001,1.0683692368552713,5638.748677543251,307.9024723836936,95.5590659574802,8820.046743060055,8820.046750840653,564.0580023039713,590.6554621386207,15099551.879451282,6.00110682096227,554.5039787546049,554.503978767558,6548537.246334213,0.579984980155175,0.5799849799488648,1457.858967990155,826.1911911643394,577.3305437492888,0.579984980155175,6548537.2469709795,741.3146168811522,100.0,8820.046743060055,99.86976930175034,6548537.246334213,15099551.879451282,6.00110682096227,95.5590659574802,95.5590659574802,0.0,10213.455839996624,1,5638.748677543251,2024-01-23 01:30:16.974999905,2024-01-23 01:30:16.975,0,,,,,Normal,2024,1,23,1,30,16,974,116.80000000000001,100.0,95.29032,4.709678649902344,0.048379774019721135,0
116.9,1.069024761707112,5637.865195752343,307.89956688265863,95.55232209756437,8820.096365465608,8820.096373245353,564.0508906058552,590.6445680824307,15099533.456343157,6.0011079872539375,554.4983311277856,554.4983311407361,6547982.073144314,0.5804310416961924,0.5804310414899955,1457.7426354626753,826.1796702670359,577.3215459810576,0.5804310416961924,6547982.073780794,741.3932924766367,100.0,8820.096365465608,99.86965752353458,6547982.073144314,15099533.456343157,6.0011079872539375,95.55232209756437,95.55232209756437,0.0,10218.021139896347,1,5637.865195752343,2024-01-23 01:30:17.079999924,2024-01-23 01:30:17.080,0,,,,,Normal,2024,1,23,1,30,17,79,116.9,100.0,95.30726,4.692741394042969,0.048205787497093366,0
117.0,1.0696769587501298,5636.981163764477,307.89665957219444,95.54564343544932,8820.145971542148,8820.145979321063,564.0437928708295,590.6337732657921,15099515.00901577,6.0011091551233555,554.4926756501293,554.492675663074,6547426.171378497,0.5808812347343002,0.5808812345282156,1457.6237213372817,826.1683287597989,577.3126047426506,0.5808812347343002,6547426.172014693,741.4719056519366,100.0,8820.145971542148,99.86954559623983,6547426.171378497,15099515.00901577,6.0011091551233555,95.54564343544932,95.54564343544932,0.0,10222.578589254848,1,5636.981163764477,2024-01-23 01:30:17.180999994,2024-01-23 01:30:17.181,0,,,,,Normal,2024,1,23,1,30,17,180,117.0,100.0,95.32424,4.675758361816406,0.04803133074062066,0
117.10000000000001,1.0703258286034638,5636.095352722007,307.89374641096447,95.53903428286878,8820.195602571664,8820.195610349754,564.0367017939966,590.6230694776666,15099496.537439346,6.001110324572586,554.4870235331522,554.4870235460911,6546870.599948618,0.5813354429872856,0.5813354427813135,1457.502091169905,826.1571655895818,577.3037122790524,0.5813354429872856,6546870.60058453,741.5504728920661,100.0,8820.195602571664,99.8694334786385,6546870.599948618,15099496.537439346,6.001110324572586,95.53903428286878,95.53903428286878,0.0,10227.127990921312,1,5636.095352722007,2024-01-23 01:30:17.278000116,2024-01-23 01:30:17.278,0,,,,,Normal,2024,1,23,1,30,17,278,117.10000000000001,100.0,95.341255,4.658744812011719,0.04785656049491799,0
117.2,1.0709713719330474,5635.206822248874,307.89082430635995,95.53249895234963,8820.245287891914,8820.245295669149,564.0296113066258,590.6124483200147,15099478.041584073,6.0011114956037,554.4813855527672,554.4813855657004,6546316.418066531,0.581793552696567,0.5817935524907063,1457.3777847808785,826.1461798531853,577.2948613605976,0.581793552696567,6546316.418702165,741.6289941463732,100.0,8820.245287891914,99.86932114130968,6546316.418066531,15099478.041584073,6.0011114956037,95.53249895234963,95.53249895234963,0.0,10231.669080045363,1,5635.206822248874,2024-01-23 01:30:17.378999949,2024-01-23 01:30:17.379,0,,,,,Normal,2024,1,23,1,30,17,378,117.2,100.0,95.35831,4.641693115234375,0.04768139838767787,0
117.30000000000001,1.0716135899036756,5634.314925648475,307.8878911315937,95.52604160711897,8820.295045546187,8820.295053322614,564.0225167092208,590.6019014345144,15099459.521420112,6.001112668218766,554.4757708378362,554.4757708507669,6545764.644618034,0.5822554554128165,0.582255455207067,1457.2509994114646,826.135370784952,577.2860454627435,0.5822554554128165,6545764.64525339,741.7074544778892,100.0,8820.295045546187,99.86920856602912,6545764.644618034,15099459.521420112,6.001112668218766,95.52604160711897,95.52604160711897,0.0,10236.20154481576,1,5634.314925648475,2024-01-23 01:30:17.473999977,2024-01-23 01:30:17.474,0,,,,,Normal,2024,1,23,1,30,17,473,117.30000000000001,100.0,95.375374,4.624626159667969,0.04750607953582277,0
117.4,1.0722524845720325,5633.419304087868,307.8849457065742,95.5196661353294,8820.344883346532,8820.344891122131,564.0154147124208,590.5914207249754,15099440.976917593,6.001113842419855,554.4701900857077,554.470190098633,6545216.222406581,0.582721050350946,0.5827210501453065,1457.1220683806982,826.1247377413489,577.277258897567,0.582721050350946,6545216.223041663,741.785826118901,100.0,8820.344883346532,99.86909574474362,6545216.222406581,15099440.976917593,6.001113842419855,95.5196661353294,95.5196661353294,0.0,10240.725046670013,1,5633.419304087868,2024-01-23 01:30:17.575000048,2024-01-23 01:30:17.575,0,,,,,Normal,2024,1,23,1,30,17,575,117.4,100.0,95.39245,4.607551574707031,0.047330682311660176,0
117.5,1.0728880592134558,5632.519872676507,307.8819877521223,95.51337604932144,8820.39480072208,8820.394808496827,564.0083033650914,590.5809985674232,15099422.408046614,6.001115018209044,554.464651948104,554.4646519610236,6544671.987937441,0.5831902463442359,0.5831902461387058,1456.9914364131944,826.1142801835467,577.2684968826443,0.5831902463442359,6544671.988572251,741.8640708236621,100.0,8820.39480072208,99.86898267775692,6544671.987937441,15099422.408046614,6.001115018209044,95.51337604932144,95.51337604932144,0.0,10245.239239312614,1,5632.519872676507,2024-01-23 01:30:17.678999901,2024-01-23 01:30:17.679,0,,,,,Normal,2024,1,23,1,30,17,678,117.5,100.0,95.4095,4.5904998779296875,0.04715552020442006,0
117.60000000000001,1.073520318570726,5631.6167962254485,307.8790178102512,95.50717441981436,8820.44478514043,8820.444792914357,564.0011821411596,590.57062799635,15099403.81570561,6.0011161958908605,554.4591635314696,554.459163544387,6544132.6462111,0.5836629635005651,0.5836629632951437,1456.8596327960506,826.1039976579452,577.2597556775016,0.5836629635005651,6544132.646845642,741.942142410634,100.0,8820.44478514043,99.86886937733617,6544132.6462111,15099403.81570561,6.0011161958908605,95.50717441981436,95.50717441981436,0.0,10249.74378608854,1,5631.6167962254485,2024-01-23 01:30:17.780999899,2024-01-23 01:30:17.781,0,,,,,Normal,2024,1,23,1,30,17,780,117.60000000000001,100.0,95.42651,4.573486328125,0.046980749958717385,0
